18	0.900000	-0.179708	-0.000000	0.301279	0.001500	0.362447	-0.000000	0.363386	-0.000000	0.998680	-0.000000	1.000894	-0.000000	0.390794	0.003358	0.999999	-0.000000	0.000190	0.004814	1.000000	-0.000000	-0.124955	-0.000000	0.180679734934	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498019085114	-0.000000000000	1	0.180260	0.311969	0.000000	-0.033123	-0.057325	0.000000
18	1.000000	-0.179719	-0.000000	0.301198	0.001770	0.362180	-0.000000	0.363178	0.000000	0.998359	-0.000000	1.000796	-0.000000	0.390837	0.003595	0.999998	-0.000000	0.000235	0.005875	1.000000	-0.000000	-0.124961	-0.000000	0.180531497760	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.497858822965	-0.000000000000	1	0.198549	0.343580	0.000000	-0.039572	-0.068478	-0.000000
24	0.000000	-0.179660	-0.000000	0.286747	0.000000	0.328894	-0.000000	0.328894	-0.000000	1.000000	-0.000000	1.000000	-0.000000	0.390679	0.000000	1.000000	-0.000000	0.000000	0.000000	1.000000	-0.000000	-0.125000	-0.000000	0.164012334072	-0.000000000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.498677850502	-0.000000000000	1	0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000
24	0.100000	-0.179651	-0.000000	0.286744	0.000173	0.328884	-0.000000	0.328946	-0.000000	0.999994	-0.000000	1.000114	-0.000000	0.390681	0.000286	1.000000	-0.000000	0.000001	0.000032	1.000000	-0.000000	-0.124993	-0.000000	0.164006980198	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498674731639	-0.000000000000	1	0.017265	0.029903	0.000000	-0.000901	-0.001561	0.000000
24	0.200000	-0.179643	-0.000000	0.286737	0.000313	0.328851	-0.000000	0.328977	-0.000000	0.999973	-0.000000	1.000221	-0.000000	0.390688	0.000584	1.000000	-0.000000	0.000004	0.000136	1.000000	-0.000000	-0.124987	-0.000000	0.163989670809	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498664293519	-0.000000000000	1	0.035710	0.061851	0.000000	-0.002194	-0.003801	-0.000000
24	0.300000	-0.179638	-0.000000	0.286723	0.000424	0.328792	-0.000000	0.328984	-0.000000	0.999934	-0.000000	1.000317	-0.000000	0.390699	0.000892	1.000000	-0.000000	0.000009	0.000326	1.000000	-0.000000	-0.124982	-0.000000	0.163958839092	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498644807172	-0.000000000000	1	0.055262	0.095712	0.000000	-0.004079	-0.007065	-0.000000
24	0.400000	-0.179634	-0.000000	0.286703	0.000513	0.328706	-0.000000	0.328961	-0.000000	0.999873	-0.000000	1.000399	-0.000000	0.390714	0.001206	1.000000	-0.000000	0.000017	0.000615	1.000000	-0.000000	-0.124978	-0.000000	0.163913699114	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498614532856	-0.000000000000	1	0.075759	0.131205	0.000000	-0.006772	-0.011729	-0.000000
24	0.500000	-0.179632	-0.000000	0.286677	0.000595	0.328594	-0.000000	0.328909	0.000000	0.999788	-0.000000	1.000460	-0.000000	0.390734	0.001515	1.000000	-0.000000	0.000028	0.001012	1.000000	-0.000000	-0.124975	-0.000000	0.163854722970	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498571972645	-0.000000000000	1	0.096935	0.167870	0.000000	-0.010457	-0.018108	0.000000
24	0.600000	-0.179633	-0.000000	0.286644	0.000688	0.328459	-0.000000	0.328828	0.000000	0.999676	-0.000000	1.000497	-0.000000	0.390757	0.001809	1.000000	-0.000000	0.000043	0.001517	1.000000	-0.000000	-0.124973	-0.000000	0.163783923164	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498516210169	-0.000000000000	1	0.118420	0.205063	0.000000	-0.015213	-0.026343	-0.000000
24	0.700000	-0.179635	-0.000000	0.286606	0.000809	0.328310	-0.000000	0.328725	-0.000000	0.999538	-0.000000	1.000506	-0.000000	0.390781	0.002079	1.000000	-0.000000	0.000060	0.002123	1.000000	-0.000000	-0.124972	-0.000000	0.163704671621	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498447256641	-0.000000000000	1	0.139761	0.241998	0.000000	-0.020948	-0.036272	-0.000000
